timestamp,raw_adc,voltage_v,peak_adc,tap_count
2026-04-14T12:48:23.358Z,0,0.0000,103,195
2026-04-14T12:48:23.411Z,61,0.2980,103,196
2026-04-14T12:48:23.461Z,0,0.0000,103,196
2026-04-14T12:48:23.513Z,90,0.4400,103,197
2026-04-14T12:48:23.563Z,0,0.0000,103,197
2026-04-14T12:48:23.615Z,43,0.2100,103,198
2026-04-14T12:48:23.665Z,3,0.0150,103,198
2026-04-14T12:48:23.714Z,0,0.0000,0,198
2026-04-14T12:48:23.767Z,64,0.3130,64,199
2026-04-14T12:48:23.817Z,0,0.0000,64,199
2026-04-14T12:48:23.871Z,80,0.3910,80,200
2026-04-14T12:48:23.920Z,0,0.0000,80,200
2026-04-14T12:48:23.974Z,105,0.5130,105,201
2026-04-14T12:48:24.023Z,0,0.0000,105,201
2026-04-14T12:48:24.075Z,33,0.1610,105,202
2026-04-14T12:48:24.127Z,30,0.1470,105,202
2026-04-14T12:48:24.180Z,0,0.0000,105,202
2026-04-14T12:48:24.230Z,65,0.3180,105,203
2026-04-14T12:48:24.282Z,0,0.0000,105,203
2026-04-14T12:48:24.331Z,87,0.4250,105,204
2026-04-14T12:48:24.381Z,0,0.0000,105,204
2026-04-14T12:48:24.433Z,87,0.4250,105,205
2026-04-14T12:48:24.484Z,0,0.0000,105,205
2026-04-14T12:48:24.535Z,0,0.0000,105,205
2026-04-14T12:48:24.587Z,53,0.2590,105,206
2026-04-14T12:48:24.637Z,0,0.0000,105,206
2026-04-14T12:48:24.694Z,72,0.3520,105,207
2026-04-14T12:48:24.739Z,0,0.0000,105,207
2026-04-14T12:48:24.792Z,98,0.4790,105,208
2026-04-14T12:48:24.842Z,0,0.0000,105,208
2026-04-14T12:48:24.894Z,45,0.2200,105,209
2026-04-14T12:48:24.946Z,4,0.0200,105,209
2026-04-14T12:48:24.994Z,0,0.0000,0,209
2026-04-14T12:48:25.050Z,70,0.3420,70,210
2026-04-14T12:48:25.100Z,0,0.0000,70,210
2026-04-14T12:48:25.149Z,82,0.4010,82,211
2026-04-14T12:48:25.199Z,0,0.0000,82,211
2026-04-14T12:48:25.253Z,109,0.5330,109,212
2026-04-14T12:48:25.305Z,0,0.0000,109,212
2026-04-14T12:48:25.357Z,25,0.1220,109,212
2026-04-14T12:48:25.407Z,37,0.1810,109,213
2026-04-14T12:48:25.456Z,0,0.0000,109,213
2026-04-14T12:48:25.508Z,72,0.3520,109,214
2026-04-14T12:48:25.558Z,0,0.0000,109,214
2026-04-14T12:48:25.612Z,100,0.4890,109,215
2026-04-14T12:48:25.661Z,0,0.0000,109,215
2026-04-14T12:48:25.713Z,91,0.4450,109,216
2026-04-14T12:48:25.763Z,0,0.0000,109,216
2026-04-14T12:48:25.814Z,0,0.0000,109,216
2026-04-14T12:48:25.867Z,57,0.2790,109,217
2026-04-14T12:48:25.916Z,0,0.0000,109,217
2026-04-14T12:48:25.969Z,81,0.3960,109,218
2026-04-14T12:48:26.019Z,0,0.0000,109,218
2026-04-14T12:48:26.072Z,108,0.5280,109,219
2026-04-14T12:48:26.122Z,0,0.0000,109,219
2026-04-14T12:48:26.173Z,45,0.2200,109,220
2026-04-14T12:48:26.224Z,13,0.0640,109,220
2026-04-14T12:48:26.274Z,0,0.0000,0,220
2026-04-14T12:48:26.326Z,74,0.3620,74,221
2026-04-14T12:48:26.376Z,0,0.0000,74,221
2026-04-14T12:48:26.428Z,83,0.4060,83,222
2026-04-14T12:48:26.478Z,0,0.0000,83,222
2026-04-14T12:48:26.532Z,113,0.5520,113,223
2026-04-14T12:48:26.584Z,0,0.0000,113,223
2026-04-14T12:48:26.634Z,20,0.0980,113,223
2026-04-14T12:48:26.685Z,46,0.2250,113,224
2026-04-14T12:48:26.735Z,0,0.0000,113,224
2026-04-14T12:48:26.787Z,78,0.3810,113,225
2026-04-14T12:48:26.837Z,0,0.0000,113,225
2026-04-14T12:48:26.891Z,110,0.5380,113,226
2026-04-14T12:48:26.941Z,0,0.0000,113,226
2026-04-14T12:48:26.992Z,75,0.3670,113,227
2026-04-14T12:48:27.042Z,0,0.0000,113,227
2026-04-14T12:48:27.093Z,0,0.0000,113,227
2026-04-14T12:48:27.145Z,72,0.3520,113,228
2026-04-14T12:48:27.196Z,0,0.0000,113,228
2026-04-14T12:48:27.248Z,81,0.3960,113,229
2026-04-14T12:48:27.298Z,0,0.0000,113,229
2026-04-14T12:48:27.351Z,107,0.5230,113,230
2026-04-14T12:48:27.400Z,0,0.0000,113,230
2026-04-14T12:48:27.452Z,32,0.1560,113,231
2026-04-14T12:48:27.504Z,25,0.1220,113,231
2026-04-14T12:48:27.551Z,0,0.0000,0,231
2026-04-14T12:48:27.605Z,71,0.3470,71,232
2026-04-14T12:48:27.655Z,0,0.0000,71,232
2026-04-14T12:48:27.708Z,78,0.3810,78,233
2026-04-14T12:48:27.757Z,0,0.0000,78,233
2026-04-14T12:48:27.809Z,98,0.4790,98,234
2026-04-14T12:48:27.859Z,0,0.0000,98,234
2026-04-14T12:48:27.912Z,12,0.0590,98,234
2026-04-14T12:48:27.963Z,49,0.2390,98,235
2026-04-14T12:48:28.012Z,0,0.0000,98,235
2026-04-14T12:48:28.065Z,69,0.3370,98,236
2026-04-14T12:48:28.115Z,0,0.0000,98,236
2026-04-14T12:48:28.167Z,96,0.4690,98,237
2026-04-14T12:48:28.217Z,0,0.0000,98,237
2026-04-14T12:48:28.270Z,81,0.3960,98,238
2026-04-14T12:48:28.319Z,0,0.0000,98,238
2026-04-14T12:48:28.370Z,0,0.0000,98,238
2026-04-14T12:48:28.422Z,55,0.2690,98,239
2026-04-14T12:48:28.474Z,0,0.0000,98,239
2026-04-14T12:48:28.525Z,80,0.3910,98,240
2026-04-14T12:48:28.575Z,0,0.0000,98,240
2026-04-14T12:48:28.629Z,104,0.5080,104,241
2026-04-14T12:48:28.678Z,0,0.0000,104,241
2026-04-14T12:48:28.731Z,51,0.2490,104,242
2026-04-14T12:48:28.780Z,4,0.0200,104,242
2026-04-14T12:48:28.832Z,0,0.0000,104,242
2026-04-14T12:48:28.884Z,69,0.3370,104,243
2026-04-14T12:48:28.934Z,0,0.0000,104,243
2026-04-14T12:48:28.986Z,81,0.3960,104,244
2026-04-14T12:48:29.037Z,0,0.0000,104,244
2026-04-14T12:48:29.090Z,106,0.5180,106,245
2026-04-14T12:48:29.139Z,0,0.0000,106,245
2026-04-14T12:48:29.191Z,22,0.1080,106,245
2026-04-14T12:48:29.242Z,41,0.2000,106,246
2026-04-14T12:48:29.292Z,0,0.0000,106,246
2026-04-14T12:48:29.344Z,71,0.3470,106,247
2026-04-14T12:48:29.394Z,0,0.0000,106,247
2026-04-14T12:48:29.447Z,96,0.4690,106,248
2026-04-14T12:48:29.499Z,0,0.0000,106,248
2026-04-14T12:48:29.549Z,77,0.3760,106,249
2026-04-14T12:48:29.599Z,3,0.0150,106,249
2026-04-14T12:48:29.650Z,0,0.0000,106,249
2026-04-14T12:48:29.705Z,59,0.2880,106,250
2026-04-14T12:48:29.754Z,26,0.1270,106,250
2026-04-14T12:48:29.805Z,51,0.2490,106,251
2026-04-14T12:48:29.857Z,12,0.0590,106,251
2026-04-14T12:48:29.907Z,41,0.2000,106,252
2026-04-14T12:48:29.958Z,28,0.1370,106,252
2026-04-14T12:48:30.013Z,30,0.1470,106,252
2026-04-14T12:48:30.061Z,24,0.1170,106,252
2026-04-14T12:48:30.110Z,19,0.0930,0,252
2026-04-14T12:48:30.162Z,14,0.0680,14,252
2026-04-14T12:48:30.213Z,15,0.0730,15,252
2026-04-14T12:48:30.264Z,10,0.0490,15,252
2026-04-14T12:48:30.316Z,11,0.0540,15,252
2026-04-14T12:48:30.367Z,11,0.0540,15,252
2026-04-14T12:48:30.418Z,13,0.0640,15,252
2026-04-14T12:48:30.469Z,12,0.0590,15,252
2026-04-14T12:48:30.524Z,10,0.0490,15,252
2026-04-14T12:48:30.570Z,7,0.0340,15,252
2026-04-14T12:48:30.622Z,8,0.0390,15,252
2026-04-14T12:48:30.673Z,4,0.0200,15,252
2026-04-14T12:48:30.724Z,3,0.0150,15,252
2026-04-14T12:48:30.779Z,2,0.0100,15,252
2026-04-14T12:48:30.826Z,5,0.0240,15,252
2026-04-14T12:48:30.885Z,4,0.0200,15,252
2026-04-14T12:48:30.928Z,5,0.0240,15,252
2026-04-14T12:48:30.979Z,5,0.0240,15,252
2026-04-14T12:48:31.030Z,4,0.0200,15,252
2026-04-14T12:48:31.081Z,5,0.0240,15,252
2026-04-14T12:48:31.133Z,0,0.0000,15,252
2026-04-14T12:48:31.186Z,0,0.0000,15,252
2026-04-14T12:48:31.234Z,0,0.0000,0,252
2026-04-14T12:48:31.285Z,0,0.0000,0,252
2026-04-14T12:48:31.338Z,12,0.0590,12,252
2026-04-14T12:48:31.388Z,0,0.0000,12,252
2026-04-14T12:48:31.440Z,39,0.1910,39,253
2026-04-14T12:48:31.491Z,34,0.1660,39,253
2026-04-14T12:48:31.543Z,97,0.4740,97,253
2026-04-14T12:48:31.596Z,168,0.8210,168,253
2026-04-14T12:48:31.648Z,703,3.4360,703,253
2026-04-14T12:48:31.698Z,247,1.2070,703,253
2026-04-14T12:48:31.750Z,775,3.7880,775,253
2026-04-14T12:48:31.800Z,30,0.1470,775,253
2026-04-14T12:48:31.851Z,63,0.3080,775,254
2026-04-14T12:48:31.903Z,287,1.4030,775,254
2026-04-14T12:48:31.955Z,97,0.4740,775,254
2026-04-14T12:48:32.006Z,126,0.6160,775,254
2026-04-14T12:48:32.057Z,168,0.8210,775,254
2026-04-14T12:48:32.108Z,146,0.7140,775,254
2026-04-14T12:48:32.159Z,182,0.8900,775,254
2026-04-14T12:48:32.211Z,722,3.5290,775,254
2026-04-14T12:48:32.263Z,642,3.1380,775,254
2026-04-14T12:48:32.313Z,139,0.6790,775,254
2026-04-14T12:48:32.363Z,44,0.2150,775,254
2026-04-14T12:48:32.415Z,78,0.3810,775,254
2026-04-14T12:48:32.467Z,105,0.5130,775,254
2026-04-14T12:48:32.517Z,38,0.1860,775,254
2026-04-14T12:48:32.569Z,104,0.5080,775,254
2026-04-14T12:48:32.621Z,50,0.2440,775,254
2026-04-14T12:48:32.672Z,0,0.0000,775,254
2026-04-14T12:48:32.724Z,541,2.6440,775,255
2026-04-14T12:48:32.773Z,0,0.0000,0,255
2026-04-14T12:48:32.821Z,0,0.0000,0,255
2026-04-14T12:48:32.876Z,0,0.0000,0,255
2026-04-14T12:48:32.925Z,18,0.0880,18,255
2026-04-14T12:48:32.976Z,19,0.0930,19,255
2026-04-14T12:48:33.027Z,15,0.0730,19,255
2026-04-14T12:48:33.077Z,2,0.0100,19,255
2026-04-14T12:48:33.129Z,5,0.0240,19,255
2026-04-14T12:48:33.181Z,7,0.0340,19,255
2026-04-14T12:48:33.231Z,7,0.0340,19,255
2026-04-14T12:48:33.282Z,8,0.0390,19,255
2026-04-14T12:48:33.335Z,17,0.0830,19,255
2026-04-14T12:48:33.385Z,22,0.1080,22,255
2026-04-14T12:48:33.436Z,26,0.1270,26,255
2026-04-14T12:48:33.488Z,29,0.1420,29,255
2026-04-14T12:48:33.545Z,33,0.1610,33,256
2026-04-14T12:48:33.590Z,0,0.0000,33,256
2026-04-14T12:48:33.644Z,44,0.2150,44,257
2026-04-14T12:48:33.691Z,0,0.0000,44,257
2026-04-14T12:48:33.746Z,22,0.1080,44,257
2026-04-14T12:48:33.793Z,0,0.0000,44,257
2026-04-14T12:48:33.844Z,5,0.0240,44,257
2026-04-14T12:48:33.897Z,40,0.1960,44,258
2026-04-14T12:48:33.947Z,0,0.0000,44,258
2026-04-14T12:48:33.999Z,28,0.1370,44,258
2026-04-14T12:48:34.056Z,0,0.0000,44,258
2026-04-14T12:48:34.101Z,47,0.2300,47,259
2026-04-14T12:48:34.151Z,0,0.0000,47,259
2026-04-14T12:48:34.203Z,12,0.0590,47,259
2026-04-14T12:48:34.254Z,10,0.0490,47,259
2026-04-14T12:48:34.305Z,0,0.0000,47,259
2026-04-14T12:48:34.356Z,1,0.0050,47,259
2026-04-14T12:48:34.407Z,0,0.0000,47,259
2026-04-14T12:48:34.459Z,26,0.1270,47,259
2026-04-14T12:48:34.509Z,0,0.0000,47,259
2026-04-14T12:48:34.562Z,11,0.0540,47,259
2026-04-14T12:48:34.617Z,0,0.0000,47,259
2026-04-14T12:48:34.662Z,2,0.0100,47,259
2026-04-14T12:48:34.714Z,5,0.0240,47,259
2026-04-14T12:48:34.765Z,0,0.0000,47,259
2026-04-14T12:48:34.816Z,24,0.1170,47,259
2026-04-14T12:48:34.867Z,0,0.0000,47,259
2026-04-14T12:48:34.919Z,13,0.0640,47,259
2026-04-14T12:48:34.969Z,0,0.0000,47,259
2026-04-14T12:48:35.021Z,34,0.1660,47,260
2026-04-14T12:48:35.072Z,0,0.0000,47,260
2026-04-14T12:48:35.121Z,1,0.0050,0,260
2026-04-14T12:48:35.175Z,14,0.0680,14,260
2026-04-14T12:48:35.224Z,0,0.0000,14,260
2026-04-14T12:48:35.277Z,21,0.1030,21,260
2026-04-14T12:48:35.328Z,0,0.0000,21,260
2026-04-14T12:48:35.380Z,31,0.1520,31,261
2026-04-14T12:48:35.429Z,0,0.0000,31,261
2026-04-14T12:48:35.481Z,39,0.1910,39,262
2026-04-14T12:48:35.531Z,0,0.0000,39,262
2026-04-14T12:48:35.583Z,0,0.0000,39,262
2026-04-14T12:48:35.635Z,25,0.1220,39,262
2026-04-14T12:48:35.685Z,0,0.0000,39,262
2026-04-14T12:48:35.737Z,14,0.0680,39,262
2026-04-14T12:48:35.787Z,0,0.0000,39,262
2026-04-14T12:48:35.838Z,3,0.0150,39,262
2026-04-14T12:48:35.889Z,0,0.0000,39,262
2026-04-14T12:48:35.941Z,14,0.0680,39,262
2026-04-14T12:48:35.991Z,1,0.0050,39,262
2026-04-14T12:48:36.042Z,0,0.0000,39,262
2026-04-14T12:48:36.095Z,18,0.0880,39,262
2026-04-14T12:48:36.144Z,0,0.0000,39,262
2026-04-14T12:48:36.197Z,20,0.0980,39,262
2026-04-14T12:48:36.247Z,0,0.0000,39,262
2026-04-14T12:48:36.299Z,16,0.0780,39,262
2026-04-14T12:48:36.349Z,0,0.0000,39,262
2026-04-14T12:48:36.402Z,5,0.0240,39,262
2026-04-14T12:48:36.451Z,0,0.0000,39,262
2026-04-14T12:48:36.502Z,0,0.0000,0,262
2026-04-14T12:48:36.555Z,23,0.1120,23,262
2026-04-14T12:48:36.604Z,0,0.0000,23,262
2026-04-14T12:48:36.664Z,26,0.1270,26,262
2026-04-14T12:48:36.706Z,0,0.0000,26,262
2026-04-14T12:48:36.760Z,32,0.1560,32,263
2026-04-14T12:48:36.815Z,0,0.0000,32,263
2026-04-14T12:48:36.860Z,9,0.0440,32,263
2026-04-14T12:48:36.911Z,4,0.0200,32,263
2026-04-14T12:48:36.962Z,0,0.0000,32,263
2026-04-14T12:48:37.014Z,28,0.1370,32,263
2026-04-14T12:48:37.064Z,0,0.0000,32,263
2026-04-14T12:48:37.116Z,22,0.1080,32,263
2026-04-14T12:48:37.166Z,0,0.0000,32,263
2026-04-14T12:48:37.219Z,34,0.1660,34,264
2026-04-14T12:48:37.269Z,0,0.0000,34,264
2026-04-14T12:48:37.320Z,2,0.0100,34,264
2026-04-14T12:48:37.372Z,13,0.0640,34,264
2026-04-14T12:48:37.422Z,0,0.0000,34,264
2026-04-14T12:48:37.474Z,24,0.1170,34,264
2026-04-14T12:48:37.525Z,0,0.0000,34,264
2026-04-14T12:48:37.576Z,17,0.0830,34,264
2026-04-14T12:48:37.626Z,0,0.0000,34,264
2026-04-14T12:48:37.680Z,28,0.1370,34,264
2026-04-14T12:48:37.729Z,0,0.0000,34,264
2026-04-14T12:48:37.788Z,0,0.0000,34,264
2026-04-14T12:48:37.833Z,14,0.0680,34,264
2026-04-14T12:48:37.882Z,0,0.0000,34,264
2026-04-14T12:48:37.934Z,22,0.1080,34,264
2026-04-14T12:48:37.984Z,0,0.0000,34,264
2026-04-14T12:48:38.047Z,16,0.0780,34,264
2026-04-14T12:48:38.086Z,0,0.0000,34,264
2026-04-14T12:48:38.138Z,24,0.1170,34,264
2026-04-14T12:48:38.189Z,0,0.0000,34,264
2026-04-14T12:48:38.241Z,0,0.0000,0,264
2026-04-14T12:48:38.292Z,18,0.0880,18,264
2026-04-14T12:48:38.342Z,0,0.0000,18,264
2026-04-14T12:48:38.408Z,16,0.0780,18,264
2026-04-14T12:48:38.444Z,0,0.0000,18,264
2026-04-14T12:48:38.496Z,26,0.1270,26,264
2026-04-14T12:48:38.547Z,0,0.0000,26,264
2026-04-14T12:48:38.598Z,17,0.0830,26,264
2026-04-14T12:48:38.649Z,0,0.0000,26,264
2026-04-14T12:48:38.700Z,0,0.0000,26,264
2026-04-14T12:48:38.752Z,11,0.0540,26,264
2026-04-14T12:48:38.804Z,0,0.0000,26,264
2026-04-14T12:48:38.854Z,17,0.0830,26,264
2026-04-14T12:48:38.905Z,0,0.0000,26,264
2026-04-14T12:48:38.956Z,26,0.1270,26,264
2026-04-14T12:48:39.006Z,0,0.0000,26,264
2026-04-14T12:48:39.063Z,0,0.0000,26,264
2026-04-14T12:48:39.119Z,0,0.0000,26,264
2026-04-14T12:48:39.159Z,0,0.0000,26,264
2026-04-14T12:48:39.211Z,8,0.0390,26,264
2026-04-14T12:48:39.262Z,0,0.0000,26,264
2026-04-14T12:48:39.314Z,12,0.0590,26,264
2026-04-14T12:48:39.366Z,0,0.0000,26,264
2026-04-14T12:48:39.416Z,12,0.0590,26,264
2026-04-14T12:48:39.466Z,0,0.0000,26,264
2026-04-14T12:48:39.518Z,0,0.0000,0,264
2026-04-14T12:48:39.567Z,6,0.0290,6,264
2026-04-14T12:48:39.618Z,0,0.0000,6,264
2026-04-14T12:48:39.672Z,11,0.0540,11,264
2026-04-14T12:48:39.722Z,0,0.0000,11,264
2026-04-14T12:48:39.784Z,8,0.0390,11,264
2026-04-14T12:48:39.830Z,0,0.0000,11,264
2026-04-14T12:48:39.876Z,15,0.0730,15,264
2026-04-14T12:48:39.926Z,0,0.0000,15,264
2026-04-14T12:48:39.977Z,0,0.0000,15,264
2026-04-14T12:48:40.028Z,5,0.0240,15,264
2026-04-14T12:48:40.079Z,0,0.0000,15,264
2026-04-14T12:48:40.130Z,9,0.0440,15,264
2026-04-14T12:48:40.182Z,0,0.0000,15,264
2026-04-14T12:48:40.233Z,11,0.0540,15,264
2026-04-14T12:48:40.283Z,0,0.0000,15,264
2026-04-14T12:48:40.336Z,15,0.0730,15,264
2026-04-14T12:48:40.386Z,0,0.0000,15,264
2026-04-14T12:48:40.437Z,3,0.0150,15,264
2026-04-14T12:48:40.495Z,8,0.0390,15,264
2026-04-14T12:48:40.540Z,0,0.0000,15,264
2026-04-14T12:48:40.590Z,8,0.0390,15,264
2026-04-14T12:48:40.641Z,0,0.0000,15,264
2026-04-14T12:48:40.694Z,11,0.0540,15,264
2026-04-14T12:48:40.743Z,0,0.0000,15,264
2026-04-14T12:48:40.796Z,15,0.0730,15,264
2026-04-14T12:48:40.846Z,0,0.0000,15,264
2026-04-14T12:48:40.896Z,0,0.0000,0,264
2026-04-14T12:48:40.947Z,8,0.0390,8,264
2026-04-14T12:48:40.998Z,0,0.0000,8,264
2026-04-14T12:48:41.051Z,15,0.0730,15,264
2026-04-14T12:48:41.101Z,0,0.0000,15,264
2026-04-14T12:48:41.154Z,14,0.0680,15,264
2026-04-14T12:48:41.203Z,0,0.0000,15,264
2026-04-14T12:48:41.262Z,15,0.0730,15,264
2026-04-14T12:48:41.305Z,0,0.0000,15,264
2026-04-14T12:48:41.357Z,0,0.0000,15,264
2026-04-14T12:48:41.410Z,16,0.0780,16,264
2026-04-14T12:48:41.459Z,0,0.0000,16,264
2026-04-14T12:48:41.511Z,11,0.0540,16,264
2026-04-14T12:48:41.561Z,0,0.0000,16,264
2026-04-14T12:48:41.613Z,20,0.0980,20,264
2026-04-14T12:48:41.663Z,0,0.0000,20,264
2026-04-14T12:48:41.715Z,6,0.0290,20,264
2026-04-14T12:48:41.765Z,0,0.0000,20,264
2026-04-14T12:48:41.816Z,0,0.0000,20,264
2026-04-14T12:48:41.867Z,8,0.0390,20,264
2026-04-14T12:48:41.919Z,0,0.0000,20,264
2026-04-14T12:48:41.974Z,9,0.0440,20,264
2026-04-14T12:48:42.021Z,0,0.0000,20,264
2026-04-14T12:48:42.073Z,18,0.0880,20,264
2026-04-14T12:48:42.125Z,0,0.0000,20,264
2026-04-14T12:48:42.176Z,1,0.0050,20,264
2026-04-14T12:48:42.225Z,0,0.0000,20,264
2026-04-14T12:48:42.276Z,0,0.0000,20,264
2026-04-14T12:48:42.327Z,4,0.0200,20,264
2026-04-14T12:48:42.378Z,0,0.0000,20,264
2026-04-14T12:48:42.431Z,10,0.0490,20,264
2026-04-14T12:48:42.481Z,0,0.0000,20,264
2026-04-14T12:48:42.533Z,13,0.0640,20,264
2026-04-14T12:48:42.583Z,0,0.0000,20,264
2026-04-14T12:48:42.633Z,2,0.0100,0,264
2026-04-14T12:48:42.684Z,0,0.0000,0,264
2026-04-14T12:48:42.735Z,0,0.0000,0,264
2026-04-14T12:48:42.786Z,8,0.0390,8,264
2026-04-14T12:48:42.837Z,0,0.0000,8,264
2026-04-14T12:48:42.888Z,8,0.0390,8,264
2026-04-14T12:48:42.940Z,0,0.0000,8,264
2026-04-14T12:48:42.992Z,13,0.0640,13,264
2026-04-14T12:48:43.042Z,0,0.0000,13,264
2026-04-14T12:48:43.094Z,0,0.0000,13,264
2026-04-14T12:48:43.145Z,0,0.0000,13,264
2026-04-14T12:48:43.196Z,0,0.0000,13,264
2026-04-14T12:48:43.249Z,10,0.0490,13,264
2026-04-14T12:48:43.298Z,0,0.0000,13,264
2026-04-14T12:48:43.350Z,17,0.0830,17,264
2026-04-14T12:48:43.400Z,0,0.0000,17,264
2026-04-14T12:48:43.452Z,18,0.0880,18,264
2026-04-14T12:48:43.502Z,0,0.0000,18,264
2026-04-14T12:48:43.553Z,0,0.0000,18,264
2026-04-14T12:48:43.605Z,3,0.0150,18,264
2026-04-14T12:48:43.655Z,0,0.0000,18,264
2026-04-14T12:48:43.707Z,9,0.0440,18,264
2026-04-14T12:48:43.758Z,0,0.0000,18,264
2026-04-14T12:48:43.810Z,12,0.0590,18,264
2026-04-14T12:48:43.860Z,0,0.0000,18,264
2026-04-14T12:48:43.912Z,20,0.0980,20,264
2026-04-14T12:48:43.962Z,0,0.0000,20,264
2026-04-14T12:48:44.013Z,0,0.0000,20,264
2026-04-14T12:48:44.064Z,9,0.0440,20,264
2026-04-14T12:48:44.115Z,0,0.0000,20,264
2026-04-14T12:48:44.166Z,9,0.0440,20,264
2026-04-14T12:48:44.217Z,0,0.0000,20,264
2026-04-14T12:48:44.270Z,10,0.0490,20,264
2026-04-14T12:48:44.320Z,0,0.0000,20,264
2026-04-14T12:48:44.372Z,18,0.0880,20,264
2026-04-14T12:48:44.422Z,0,0.0000,20,264
2026-04-14T12:48:44.473Z,0,0.0000,20,264
2026-04-14T12:48:44.525Z,12,0.0590,20,264
2026-04-14T12:48:44.575Z,0,0.0000,20,264
2026-04-14T12:48:44.626Z,8,0.0390,20,264
2026-04-14T12:48:44.678Z,0,0.0000,20,264
2026-04-14T12:48:44.729Z,8,0.0390,20,264
2026-04-14T12:48:44.780Z,0,0.0000,20,264
2026-04-14T12:48:44.832Z,11,0.0540,20,264
2026-04-14T12:48:44.882Z,0,0.0000,20,264
2026-04-14T12:48:44.932Z,0,0.0000,0,264
2026-04-14T12:48:44.985Z,10,0.0490,10,264
2026-04-14T12:48:45.035Z,0,0.0000,10,264
2026-04-14T12:48:45.086Z,6,0.0290,10,264
2026-04-14T12:48:45.138Z,0,0.0000,10,264
2026-04-14T12:48:45.189Z,16,0.0780,16,264
2026-04-14T12:48:45.242Z,0,0.0000,16,264
2026-04-14T12:48:45.291Z,8,0.0390,16,264
2026-04-14T12:48:45.348Z,0,0.0000,16,264
2026-04-14T12:48:45.393Z,0,0.0000,16,264
2026-04-14T12:48:45.446Z,11,0.0540,16,264
2026-04-14T12:48:45.495Z,0,0.0000,16,264
2026-04-14T12:48:45.548Z,10,0.0490,16,264
2026-04-14T12:48:45.597Z,0,0.0000,16,264
2026-04-14T12:48:45.649Z,15,0.0730,16,264
2026-04-14T12:48:45.703Z,0,0.0000,16,264
2026-04-14T12:48:45.751Z,3,0.0150,16,264
2026-04-14T12:48:45.802Z,2,0.0100,16,264
2026-04-14T12:48:45.853Z,0,0.0000,16,264
2026-04-14T12:48:45.904Z,8,0.0390,16,264
2026-04-14T12:48:45.955Z,0,0.0000,16,264
2026-04-14T12:48:46.007Z,10,0.0490,16,264
2026-04-14T12:48:46.057Z,0,0.0000,16,264
2026-04-14T12:48:46.109Z,12,0.0590,16,264
2026-04-14T12:48:46.167Z,0,0.0000,16,264
2026-04-14T12:48:46.211Z,3,0.0150,0,264
2026-04-14T12:48:46.260Z,6,0.0290,6,264
2026-04-14T12:48:46.311Z,0,0.0000,6,264
2026-04-14T12:48:46.362Z,6,0.0290,6,264
2026-04-14T12:48:46.420Z,0,0.0000,6,264
2026-04-14T12:48:46.465Z,8,0.0390,8,264
2026-04-14T12:48:46.521Z,0,0.0000,8,264
2026-04-14T12:48:46.569Z,12,0.0590,12,264
2026-04-14T12:48:46.619Z,0,0.0000,12,264
2026-04-14T12:48:46.670Z,3,0.0150,12,264
2026-04-14T12:48:46.722Z,2,0.0100,12,264
2026-04-14T12:48:46.772Z,0,0.0000,12,264
2026-04-14T12:48:46.823Z,5,0.0240,12,264
2026-04-14T12:48:46.874Z,0,0.0000,12,264
2026-04-14T12:48:46.927Z,13,0.0640,13,264
2026-04-14T12:48:46.977Z,0,0.0000,13,264
2026-04-14T12:48:47.029Z,13,0.0640,13,264
2026-04-14T12:48:47.079Z,0,0.0000,13,264
2026-04-14T12:48:47.130Z,0,0.0000,13,264
2026-04-14T12:48:47.181Z,3,0.0150,13,264
2026-04-14T12:48:47.232Z,0,0.0000,13,264
2026-04-14T12:48:47.283Z,4,0.0200,13,264
2026-04-14T12:48:47.334Z,0,0.0000,13,264
2026-04-14T12:48:47.386Z,10,0.0490,13,264
2026-04-14T12:48:47.436Z,0,0.0000,13,264
2026-04-14T12:48:47.488Z,8,0.0390,13,264
2026-04-14T12:48:47.539Z,0,0.0000,13,264
2026-04-14T12:48:47.591Z,0,0.0000,13,264
2026-04-14T12:48:47.641Z,3,0.0150,13,264
2026-04-14T12:48:47.692Z,0,0.0000,13,264
2026-04-14T12:48:47.743Z,4,0.0200,13,264
2026-04-14T12:48:47.794Z,0,0.0000,13,264
2026-04-14T12:48:47.847Z,10,0.0490,13,264
2026-04-14T12:48:47.896Z,0,0.0000,13,264
2026-04-14T12:48:47.947Z,9,0.0440,0,264
2026-04-14T12:48:48.001Z,0,0.0000,0,264
2026-04-14T12:48:48.048Z,0,0.0000,0,264
2026-04-14T12:48:48.100Z,7,0.0340,7,264
2026-04-14T12:48:48.150Z,0,0.0000,7,264
2026-04-14T12:48:48.202Z,7,0.0340,7,264
2026-04-14T12:48:48.253Z,0,0.0000,7,264
2026-04-14T12:48:48.304Z,5,0.0240,7,264
2026-04-14T12:48:48.355Z,0,0.0000,7,264
2026-04-14T12:48:48.408Z,12,0.0590,12,264
2026-04-14T12:48:48.458Z,0,0.0000,12,264
2026-04-14T12:48:48.509Z,0,0.0000,12,264
2026-04-14T12:48:48.561Z,12,0.0590,12,264
2026-04-14T12:48:48.611Z,0,0.0000,12,264
2026-04-14T12:48:48.664Z,7,0.0340,12,264
2026-04-14T12:48:48.713Z,0,0.0000,12,264
2026-04-14T12:48:48.766Z,11,0.0540,12,264
2026-04-14T12:48:48.816Z,0,0.0000,12,264
